source,target,sign
AGT,parent_of_AGT1,1
AGTR1,GNA13,1
AGTR1,GNAI1,1
AGTR1,GNAQ,1
AGTR1,GNG12,1
AHSA1,HSP90AA1,1
AHSA1,HSP90AB1,1
AIMP1,SMURF2,1
AKAP5,PRKACA,1
AKAP5,parent_of_BAD1_____DNM11_____FLNA-1_____KSR21_____NFATC21,1
AKAP8,HDAC3,1
AKAP8,PRKACA,1
AKT1,ADRB2,-1
AKT1,AKT1S1,-1
AKT1,AR,-1
AKT1,BAD,-1
AKT1,BAX,-1
AKT1,BRAF,-1
AKT1,BRCA1,1
AKT1,CASP9,-1
AKT1,CFLAR,-1
AKT1,CHEK1,-1
AKT1,CHUK,1
AKT1,CLK2,1
AKT1,CREB1,1
AKT1,CTNNB1,1
AKT1,DAB2IP,-1
AKT1,EIF4EBP1,1
AKT1,EP300,1
AKT1,ESR1,1
AKT1,EZH2,-1
AKT1,FOXO1,-1
AKT1,GAB2,-1
AKT1,GATA2,-1
AKT1,GSK3A,-1
AKT1,HSPB1,-1
AKT1,HTRA2,-1
AKT1,IRAK1,-1
AKT1,IRS1,1
AKT1,ITGB1,1
AKT1,ITGB3,-1
AKT1,KHSRP,-1
AKT1,MAP2K4,-1
AKT1,MAP3K11,-1
AKT1,MAP3K5,-1
AKT1,MDM2,1
AKT1,MST1,1
AKT1,MST1R,1
AKT1,NCOR1,-1
AKT1,NR3C1,-1
AKT1,NR4A1,-1
AKT1,PHB2,-1
AKT1,PPARGC1A,-1
AKT1,PRKACA,1
AKT1,PTEN,-1
AKT1,PTPN1,-1
AKT1,RAF1,-1
AKT1,RARA,-1
AKT1,RPS6KB1,1
AKT1,SH3RF1,-1
AKT1,SKI,-1
AKT1,SMAD3,1
AKT1,SMARCB1,1
AKT1,SMARCC1,1
AKT1,STK3,-1
AKT1,STK4,-1
AKT1,THRA,1
AKT1,TP53BP1,-1
AKT1,TSC1,-1
AKT1,TSC2,-1
AKT1,TWIST1,1
AKT1,USP4,1
AKT1,WNK1,1
AKT1,YAP1,-1
AKT1,YWHAZ,1
AKT1,parent_of_APOA11,1
AKT1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,-1
AKT1,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
AKT1,parent_of_CXCR41,1
AKT1,parent_of_EZR1,1
AKT1,parent_of_GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
AKT1,parent_of_ITCH1,-1
AKT1,parent_of_MAP2K41_____MAP2K71,1
AKT1,parent_of_MAPK11_____MAPK31,1
AKT1,parent_of_MSX1-1_____MSX2-1,1
AKT1,parent_of_RAC11,1
AKT1S1,parent_of_MTOR-1,-1
AKT2,AKT1S1,-1
AKT2,BAD,-1
AKT2,BRAF,-1
AKT2,CASP9,-1
AKT2,CHUK,1
AKT2,CREB1,1
AKT2,CTNNB1,1
AKT2,EP300,1
AKT2,ESR1,1
AKT2,EZR,1
AKT2,FOXO1,-1
AKT2,GSK3A,-1
AKT2,HSPB1,-1
AKT2,HTRA2,-1
AKT2,KHSRP,-1
AKT2,MAP3K5,-1
AKT2,MDM2,1
AKT2,PPARGC1A,-1
AKT2,PTPN1,-1
AKT2,RAF1,-1
AKT2,SH3RF1,-1
AKT2,STK3,-1
AKT2,STK4,-1
AKT2,TSC2,-1
AKT2,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
AKT2,parent_of_YAP1-1,-1
AKT3,AKT1S1,-1
AKT3,CASP9,-1
AKT3,CREB1,1
AKT3,HSPB1,-1
AKT3,STK3,-1
ALDH2,HDAC3,1
ALK,PLCG1,1
AMH,ACVR1,1
AMH,AMHR2,1
AMH,BMPR1B,1
AMHR2,ACVR1,1
AMHR2,BMPR1B,1
ANK2,parent_of_TGFBR11,1
ANKRD6,DVL1,1
ANKRD6,DVL2,1
ANXA1,parent_of_GNAI11_____GNAI31,1
APAF1,CASP9,1
APBB1,parent_of_HDAC11,1
APC2,AXIN1,1
APEX1,TXN,1
APEX1,parent_of_PTH1R1,-1
APIP,APAF1,-1
APLF,PARP1,1
APLN,parent_of_GNAI11_____GNAI31,1
APOA1,parent_of_LRP51,1
AR,CFLAR,1
AR,CTNNB1,1
AR,ERBB3,1
AR,FOXO1,-1
AR,JUN,1
AR,KLK3,1
AR,KRT18,1
AR,MMP2,1
AR,NKX3-1,1
AR,NR3C1,1
AR,PMAIP1,1
AR,RXRA,1
AR,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
AR,parent_of_GNRHR1,1
ARAF,MAP2K1,1
ARF1,GIT1,-1
ARHGAP1,CDC42,-1
ARHGAP1,ROCK2,1
ARHGAP32,CDC42,1
ARHGAP32,CRKL,1
ARHGAP32,RAC1,-1
ARHGEF2,ARHGAP1,1
ARHGEF2,RAC1,1
ARHGEF2,RHOA,1
ARHGEF6,CBL,-1
ARHGEF6,GIT1,1
ARHGEF6,RAC1,1
ARHGEF7,ARHGAP1,1
ARHGEF7,CBLC,-1
ARHGEF7,CDC42,1
ARHGEF7,GIT1,1
ARHGEF7,RAC1,1
ARRB2,ADRB2,-1
ARRB2,GNAI1,-1
ARRB2,GNAI2,-1
ARRB2,INPP5D,1
ARRB2,parent_of_GNAL1_____GNAS1,-1
ASAP2,ARF1,-1
ASB2,parent_of_MAP2K41_____MAP2K71,-1
ASB3,TNFRSF1B,-1
ASB4,ID2,-1
ATAD2,AR,1
ATAD2,ESR1,1
ATG3,GABARAP,1
ATG3,MAP1LC3B,1
ATG3,parent_of_SQSTM11,1
ATG4A,parent_of_SQSTM11,1
ATG4B,GABARAP,1
ATG4B,MAP1LC3B,1
ATG4B,MAP1LC3C,1
ATG4B,parent_of_SQSTM11,1
ATG7,ATG3,1
ATG7,MAP1LC3A,1
ATG7,MAP1LC3B,1
ATG7,MAP1LC3C,1
ATG7,parent_of_SQSTM11,1
ATM,ABL1,1
ATM,AKT1,1
ATM,BID,1
ATM,BRCA1,1
ATM,CHEK1,1
ATM,CHEK2,1
ATM,CREB1,-1
ATM,DYRK2,1
ATM,E2F1,1
ATM,EIF4EBP1,1
ATM,EP300,1
ATM,FBXW7,1
ATM,HERC2,1
ATM,HMGA2,1
ATM,IKBKG,1
ATM,KHSRP,1
ATM,L3MBTL2,1
ATM,MDC1,1
ATM,MDM2,-1
ATM,PPP1R2,-1
ATM,PPP2R5C,1
ATM,PRKDC,1
ATM,RASSF1,1
ATM,RBBP8,-1
ATM,SMAD1,1
ATM,SP1,1
ATM,STK11,1
ATM,TAOK1,1
ATM,TP53,1
ATM,TP53BP1,1
ATM,TRAF6,1
ATM,TRIM28,-1
ATM,USP28,1
ATM,parent_of_EP3001,1
ATM,parent_of_ESR11,1
ATM,parent_of_HDAC11,-1
ATM,parent_of_RAF11,1
ATM,parent_of_SQSTM11,1
ATM,parent_of_STK31_____STK41,1
ATOH1,HES5,1
ATOH1,POU4F3,1
ATP6AP1,RAB7A,1
ATXN2L,parent_of_JAK21_____TYK21,-1
ATXN7,CRX,-1
AURKA,HDAC6,1
AURKA,PARD3,1
AURKA,PPP1R1B,-1
AURKA,WDR62,1
AURKB,ATM,1
AURKB,BIRC5,-1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,RASSF1,-1
AURKB,RB1,1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,parent_of_CDC42-1_____RAC1-1,1
AURKB,parent_of_MEF2C-1,-1
AURKB,parent_of_RAC11_____RHOA1,1
AUTS2,parent_of_RAC11,1
AVPR1B,GNAI1,1
AVPR1B,GNAQ,1
AVPR1B,GNAS,1
AXIN1,BMPR1A,-1
AXIN1,CSNK1A1L,1
AXIN1,CTNNB1,1
AXIN1,GSK3A,1
AXIN1,MAP3K1,1
AXIN1,MAP3K4,1
AXIN1,MYC,1
AXIN1,RNF111,1
AXIN1,SMAD3,1
AXIN1,SMAD7,-1
AXL,GRAP,1
AXL,PIK3CG,1
AXL,SOCS1,1
AZI2,TBK1,1
BAD,BCL2,-1
BAD,BCL2L2,-1
BAD,parent_of_APAF11_____CASP91,1
BAG1,BCL2,1
BAG1,HSPA8,1
BAG1,parent_of_PPP1CC1,-1
BAG2,BCL2,1
BAG2,RAF1,1
BAG2,STUB1,1
BAK1,DIABLO,1
BAK1,HTRA2,1
BAK1,parent_of_APAF11_____CASP91,1
BAMBI,ACVRL1,1
BAMBI,BMPR1A,1
BAMBI,BMPR1B,1
BAMBI,DVL2,1
BAMBI,TGFBR1,1
BAMBI,parent_of_DVL11_____DVL21_____DVL31_____LRP51_____LRP61,1
BANP,KHDRBS1,-1
BAX,APAF1,1
BAX,CASP12,1
BAX,COX5B,1
BAX,DIABLO,1
BAX,HTRA2,1
BAX,parent_of_APAF11_____CASP91,1
BCAR1,CRKL,1
BCAR1,PIK3R1,1
BCAR3,PIK3CA,1
BCAR3,RAC1,1
BCL2,BAK1,-1
BCL2,BAX,-1
BCL2,BECN1,-1
BCL2,BID,-1
BCL2,parent_of_CYCS1,-1
BCL2L1,APAF1,-1
BCL2L1,BECN1,-1
BCL2L1,CASP9,-1
BCL2L2,BAK1,-1
BCL2L2,BAX,-1
BCL3,HDAC1,1
BCL3,HDAC3,1
BCOR,HDAC1,1
BCOR,HDAC3,1
BCOR,HDAC5,1
BCR,RAC1,-1
BCR,YWHAQ,1
BDKRB1,GNA11,1
BDKRB1,GNAI1,1
BDKRB1,GNAQ,1
BDKRB1,GNAS,1
BDKRB1,GNB2,1
BDKRB1,parent_of_DVL11,1
BDNF,NTRK2,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,parent_of_BECN11,1
BID,BAK1,1
BID,BAX,1
BID,BCL2L1,-1
BID,BCL2L2,-1
BID,COX5B,1
BID,DIABLO,1
BID,parent_of_APAF11_____CASP91,1
BIRC2,CASP2,-1
BIRC2,CASP3,-1
BIRC2,CASP7,-1
BIRC2,CASP9,-1
BIRC2,ERC1,1
BIRC2,IKBKG,1
BIRC2,MAP3K14,-1
BIRC2,RIPK1,1
BIRC3,BIRC2,1
BIRC3,CASP3,-1
BIRC3,CASP7,-1
BIRC3,CASP9,-1
BIRC3,MAP3K14,-1
BIRC3,RIPK1,1
BIRC5,CASP3,-1
BIRC5,CASP7,-1
BIRC5,CASP9,-1
BIRC5,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
BIRC6,CASP7,-1
BIRC6,CASP9,-1
BIRC6,DIABLO,-1
BIRC7,DIABLO,-1
BLVRA,JUN,1
BMF,BCL2,-1
BMF,BCL2L1,-1
BMF,BCL2L2,-1
BMF,MCL1,-1
BMP1,COL1A1,1
BMP1,COL5A1,1
BMP1,COL5A2,1
BMP10,ACVR1,1
BMP10,ACVR2A,1
BMP10,ACVR2B,1
BMP10,ACVRL1,1
BMP10,BMPR1A,1
BMP10,BMPR1B,1
BMP10,BMPR2,1
BMP15,ACTR2,1
BMP15,BMPR1B,1
BMP15,BMPR2,1
BMP4,ACVR1,1
BMP4,ACVR2A,1
BMP4,BMPR1A,1
BMP4,BMPR1B,1
BMP4,BMPR2,1
BMP5,BMPR1A,1
BMP6,ACVR1,1
BMP6,ACVR2A,1
BMP6,ACVR2B,1
BMP6,AMHR2,1
BMP6,BMPR1A,1
BMP6,BMPR1B,1
BMP6,BMPR2,1
BMP8A,ACVR2A,1
BMP8A,ACVR2B,1
BMP8A,BMPR1A,1
BMP8A,BMPR1B,1
BMP8A,BMPR2,1
BMP8B,ACVR1,1
BMP8B,BMPR1A,1
BMPR1A,BMPR1B,1
BMPR1A,SMAD1,1
BMPR1A,parent_of_SMAD41,1
BMPR1B,SMAD1,1
BMPR1B,parent_of_SMAD41,1
BMPR2,ACVR1,1
BMPR2,BMPR1A,1
BMPR2,BMPR1B,1
BNIP3,BCL2,-1
BNIP3,BCL2L1,-1
BNIP3,RHEB,-1
BRAF,MAP2K1,1
BRAP,USP15,-1
BRAP,parent_of_RAF11,-1
BRCA1,NFE2L2,1
BRCA1,RBBP8,1
BRCA1,SOX2,1
BRMS1,EP300,-1
BRMS1,KDM1A,1
BTF3,parent_of_GALR11_____GALR21_____GALR31,-1
BTG2,NFE2L2,1
BTG2,parent_of_ATM1,-1
BTG3,parent_of_NR1D11,-1
BTK,GTF2I,1
BTK,PIK3AP1,1
BTK,PLCG1,1
BTK,parent_of_MYD881,-1
BTK,parent_of_PTK21,1
CABIN1,PPP3R1,-1
CALU,GGCX,-1
CAMK1,CREB1,1
CAMK1,HDAC5,-1
CAMK1,NUMB,-1
CAMK1,PPME1,-1
CAMK2D,CREB1,1
CAMK2D,HDAC4,1
CAMK2D,parent_of_PPP1CC1,-1
CAMK4,CREB1,1
CAMK4,CREBBP,1
CAMK4,CREM,1
CAMK4,HDAC4,-1
CAMK4,HDAC5,-1
CAMK4,PHB2,-1
CAMKK1,AKT1,1
CAMKK1,CAMK1,1
CAMKK1,CAMK4,1
CAMKK2,AKT1,1
CAMKK2,CAMK1,1
CAMKK2,CAMK4,1
CAMKK2,PRKAA2,1
CAMKK2,PRKAG1,1
CAPN1,BCL2,-1
CAPN1,BID,1
CAPN1,CABIN1,-1
CAPN1,CBL,-1
CAPN1,CDK5R1,1
CAPN1,EZR,-1
CAPN1,F2RL1,-1
CAPN1,ITGB1,-1
CAPN1,PTK2,-1
CAPN1,PTPN1,-1
CAPN1,PXN,-1
CAPN1,TLN1,-1
CAPN1,parent_of_MAP2K41_____MAP2K71,-1
CAPN1,parent_of_PLCG11,-1
CAPRIN2,LRP6,1
CAPRIN2,OXT,1
CARD11,MALT1,1
CARD8,APAF1,-1
CARD8,CASP9,-1
CARD9,MAPK14,1
CARD9,parent_of_IKBKG1,1
CARM1,CREBBP,1
CARM1,CTNNB1,1
CARM1,EP300,1
CARM1,PPARG,1
CARM1,RUNX1,-1
CARM1,SMARCC1,1
CARM1,parent_of_MYOD11,1
CASP1,AR,-1
CASP1,BID,1
CASP1,CARD8,-1
CASP1,CASP7,1
CASP1,FGF2,1
CASP1,GAPDH,-1
CASP1,NLRC4,-1
CASP1,NLRP1,-1
CASP1,PSEN1,1
CASP1,SPHK2,1
CASP10,BID,1
CASP10,CASP3,1
CASP10,CASP7,1
CASP10,RIPK1,-1
CASP12,CASP1,-1
CASP12,CASP7,1
CASP12,CASP9,1
CASP2,BID,1
CASP2,CASP8,1
CASP2,DIABLO,1
CASP2,GOLGA3,-1
CASP2,RIPK1,1
CASP2,TRAF2,1
CASP2,parent_of_APAF11_____CASP91,1
CASP3,AKT1,-1
CASP3,AR,-1
CASP3,BAD,1
CASP3,BCAR1,-1
CASP3,BCL2,-1
CASP3,BIRC6,-1
CASP3,BRCA1,-1
CASP3,CASP2,1
CASP3,CASP7,1
CASP3,CASP9,1
CASP3,CTNNB1,-1
CASP3,EIF2A,-1
CASP3,EIF3J,-1
CASP3,EIF4EBP1,-1
CASP3,EIF4G2,-1
CASP3,GSN,-1
CASP3,ITGB4,-1
CASP3,KDM4C,-1
CASP3,NUMA1,-1
CASP3,PAK2,1
CASP3,PARP1,-1
CASP3,PPP2R5C,-1
CASP3,PPP3R1,1
CASP3,PRKDC,1
CASP3,PSEN1,1
CASP3,PSIP1,-1
CASP3,PTK2,-1
CASP3,PXN,-1
CASP3,RB1,-1
CASP3,RELA,-1
CASP3,ROCK1,1
CASP3,STK3,1
CASP3,STK4,1
CASP3,TP73,1
CASP3,parent_of_GABARAPL11,1
CASP3,parent_of_SMO-1,-1
CASP4,CASP1,1
CASP7,AR,-1
CASP7,ITGB4,-1
CASP7,LYN,-1
CASP7,PARP1,-1
CASP7,PSEN1,1
CASP7,TNFRSF1A,-1
CASP8,AR,-1
CASP8,BID,1
CASP8,CASP3,1
CASP8,CASP7,1
CASP8,RIPK1,-1
CASP8,TP73,1
CASP8,parent_of_TRAF21,-1
CASP9,CASP3,1
CASP9,CASP7,1
CASP9,LYN,-1
CAV1,LRP6,1
CAV1,PDGFRA,1
CAV1,PDGFRB,1
CBL,CFLAR,-1
CBL,EGFR,1
CBL,ERBB2,-1
CBL,ITGA5,-1
CBL,KIT,-1
CBL,LYN,-1
CBL,MET,1
CBL,PDGFRA,1
CBL,PIK3CA,-1
CBL,PIK3R1,-1
CBL,PLCG1,-1
CBL,parent_of_RAC11,-1
CBLC,LRIG1,-1
CCK,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1,1
CCL16,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL16,parent_of_GNAI11_____GNAI31,1
CCL2,MMP14,1
CCL2,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL7,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,-1
CCND2,RB1,-1
CD19,PIK3R1,1
CD22,SH2B1,1
CD28,PIK3CG,1
CD28,parent_of_RAC11,1
CD40,TRAF2,1
CD40,TRAF3,1
CD40LG,CD40,1
CD40LG,TRAF3,-1
CDC42,MAP2K7,1
CDC42,MAP3K1,1
CDC42,MAP3K10,1
CDC42,MAP3K11,1
CDC42,MAP3K4,1
CDC42,PAK2,1
CDC42,PRKCZ,1
CDC42,PTEN,1
CDC7,PSIP1,1
CDH1,EGFR,1
CDH1,LRP6,1
CDH1,parent_of_YAP1-1,1
CDH4,RAC1,1
CDK1,AR,1
CDK1,BIRC5,1
CDK1,CASP9,-1
CDK1,CDC7,1
CDK1,CHEK1,1
CDK1,CSNK2B,1
CDK1,DDX3X,-1
CDK1,EGFR,-1
CDK1,EIF4EBP1,-1
CDK1,EIF4G2,1
CDK1,EZH2,-1
CDK1,FOXM1,1
CDK1,HMGA2,-1
CDK1,KHDRBS1,1
CDK1,KRT18,1
CDK1,LMNA,1
CDK1,MAP2K1,-1
CDK1,MCL1,-1
CDK1,MYOD1,-1
CDK1,NME1,1
CDK1,NPM1,-1
CDK1,NUMA1,-1
CDK1,PIK3C3,-1
CDK1,PML,-1
CDK1,PPP1CA,-1
CDK1,PRDX1,-1
CDK1,RAB1A,-1
CDK1,RANGAP1,1
CDK1,RB1,-1
CDK1,RPS6KB1,1
CDK1,RUNX2,1
CDK1,SIRT1,1
CDK1,SP1,1
CDK1,SQSTM1,1
CDK1,SUN1,-1
CDK1,TP73,-1
CDK1,TSC1,-1
CDK1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
CDK1,parent_of_CBL1,-1
CDK1,parent_of_EGFR-1,-1
CDK1,parent_of_FZR1-1,-1
CDK1,parent_of_HSP90AA1-1_____HSP90AB1-1,-1
CDK1,parent_of_PCNA1,1
CDK1,parent_of_PTH1R1,-1
CDK1,parent_of_RAD211,1
CDK5,AR,1
CDK5,ATM,1
CDK5,CAMKK2,-1
CDK5,CDK5R1,-1
CDK5,CLOCK,1
CDK5,DRD2,-1
CDK5,ERBB3,1
CDK5,EZR,1
CDK5,HTR6,-1
CDK5,HTRA2,1
CDK5,HTT,1
CDK5,MAPK10,-1
CDK5,PIK3C3,-1
CDK5,PPP1CA,-1
CDK5,PPP1R1B,1
CDK5,PTK2,1
CDK5,RB1,-1
CDK5,TLN1,1
CDK5,parent_of_CDC421_____RAC11_____RHOA1,1
CDK5,parent_of_MYO1E1,1
CDK5,parent_of_MYOD11,-1
CDK5,parent_of_PLCG11,1
CDK5,parent_of_PPP1CA1,1
CDK5,parent_of_RALBP11,1
CDK5R1,parent_of_PPP1CA1,1
CDK5RAP2,WDR62,1
CDK5RAP3,CHEK1,-1
CDK6,BCL2,-1
CDK6,PRDX1,-1
CDK6,RB1,-1
CDK8,SMAD1,-1
CDON,MAPK14,1
CDON,SPAG9,1
CDON,parent_of_CDC421,1
CEBPA,CSF1R,1
CEBPA,parent_of_AGT1_____F2RL1-1,1
CEBPA,parent_of_JAK21,1
CEBPA,parent_of_TLR41,1
CFLAR,ATG3,-1
CFLAR,CASP10,-1
CFLAR,CASP8,-1
CFLAR,FADD,-1
CHEK1,AURKB,1
CHEK1,CDC7,1
CHEK1,E2F6,-1
CHEK1,RB1,1
CHEK1,SYK,-1
CHEK1,TLK2,-1
CHEK1,TP53,1
CHEK1,TP73,1
CHEK1,parent_of_CDC25A-1,1
CHEK1,parent_of_DDB21,1
CHEK2,BECN1,1
CHEK2,FOXM1,1
CHEK2,KIT,1
CHEK2,PPP2R5C,1
CHEK2,RASGRF1,-1
CHEK2,RB1,1
CHEK2,parent_of_EP3001,-1
CHFR,AURKA,-1
CHFR,HDAC1,-1
CHFR,PARP1,-1
CHFR,PBK,-1
CHFR,SMARCA4,-1
CHFR,SMARCB1,-1
CHFR,parent_of_PCNA-1,-1
CHM,parent_of_RAB5A1,-1
CHN1,CDK5R1,1
CHN1,RAC1,-1
CHRM1,GNA11,1
CHRM1,GNB2,1
CHRM5,parent_of_DVL11,1
CHUK,CREBBP,1
CHUK,RELA,1
CHUK,TAX1BP1,1
CHUK,TSC2,-1
CHUK,parent_of_APOA11,-1
CISD2,BCL2,1
CLASP2,IQGAP1,1
CLK2,PTPN1,1
CLOCK,MAGEL2,-1
CMA1,EDN1,1
CMA1,EDN3,1
CNR1,GNB2,1
CNR1,parent_of_DVL11,1
CNR1,parent_of_GNA121_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
COL18A1,ITGA5,1
COL18A1,ITGB1,1
COL1A1,ITGA5,1
COL1A1,ITGB1,1
COL1A2,ITGB1,1
COL1A2,ITGB3,1
COL2A1,ITGB1,1
COL4A1,ITGB1,1
COL4A4,ITGB1,1
COL4A4,ITGB3,1
COL4A6,ITGB1,1
COL5A1,ITGB1,1
COL5A2,ITGB1,1
COL6A1,ITGB1,1
COMP,ITGA5,1
COMP,ITGB1,1
COPS3,SOS1,1
COX5B,APAF1,1
CR2,CD19,1
CRADD,CASP2,1
CRADD,RIPK1,1
CREB1,CDK6,1
CREB1,CREBBP,1
CREB1,GDNF,1
CREB1,MIF,1
CREB1,MYC,1
CREB1,SMAD3,1
CREB1,SMARCA2,1
CREB1,SMARCA4,1
CREB1,TAF1,1
CREB1,parent_of_AKT11_____AKT21_____AKT31,1
CREB1,parent_of_MYOD11,1
CREB5,JUN,1
CREBBP,CSK,1
CREBBP,CTNNB1,1
CREBBP,IRF9,1
CREBBP,JUN,1
CREBBP,MEF2C,1
CREBBP,MMP9,1
CREBBP,MYB,1
CREBBP,MYOD1,1
CREBBP,NFE2L2,1
CREBBP,RELA,1
CREBBP,SMAD2,1
CREBBP,SMAD3,1
CREBBP,STAT2,1
CREBBP,TCF7,-1
CREBBP,TP53,1
CREBBP,parent_of_ESR11,1
CREBBP,parent_of_JAK11_____TYK21,1
CREM,CREB1,-1
CREM,KCNIP3,-1
CRHR1,GNAI1,1
CRHR1,GNAQ,1
CRK,CBL,1
CRK,GAB1,1
CRK,PTK2,1
CRK,PXN,1
CRK,parent_of_RAC11,1
CRKL,BCAR1,1
CRKL,GAB1,1
CRKL,MAP4K1,1
CRKL,NEDD9,1
CRKL,PXN,1
CRKL,RAPGEF1,1
CRKL,parent_of_RAC11,1
CRLF1,parent_of_JAK11,1
CRTC2,CREB1,1
CRTC3,BCL3,1
CSF1,CSF1R,1
CSF1,CSF3R,1
CSF1,parent_of_JAK21,1
CSF1R,IRS1,1
CSF3R,JAK1,1
CSF3R,JAK2,1
CSK,FGR,-1
CSK,IRS1,1
CSK,KIT,1
CSK,PTK2,1
CSK,PXN,1
CSNK1A1,AXIN1,1
CSNK1A1,BID,1
CSNK1A1,CARD11,-1
CSNK1A1,CARM1,-1
CSNK1A1,CREB1,1
CSNK1A1,CTNNB1,-1
CSNK1A1,FADD,-1
CSNK1A1,FOXO1,-1
CSNK1A1,IFNAR1,-1
CSNK1A1,LRP6,1
CSNK1A1,PHLPP1,-1
CSNK1A1,SMO,1
CSNK1A1,TP53,1
CSNK1A1,YWHAQ,-1
CSNK1A1,YWHAZ,-1
CSNK1A1,parent_of_ATM1,-1
CSNK1A1L,GLI1,1
CSNK1A1L,LRP6,1
CSNK1D,AXIN1,1
CSNK1D,DVL1,1
CSNK1D,DVL2,1
CSNK1D,LRP6,1
CSNK1D,YWHAQ,1
CSNK1D,parent_of_ATM1,-1
CSNK1D,parent_of_NR1D11,-1
CSNK1E,AXIN1,1
CSNK1E,BID,1
CSNK1E,CTNND1,1
CSNK1E,DVL1,1
CSNK1E,DVL2,1
CSNK1E,EIF4EBP1,-1
CSNK1E,LRP6,1
CSNK1E,YWHAQ,1
CSNK1E,YWHAZ,1
CSNK1E,parent_of_ATM1,-1
CSNK1E,parent_of_MYOD11,1
CSNK1E,parent_of_NR1D11,-1
CSNK1G1,DVL1,1
CSNK1G1,FOXO1,-1
CSNK1G1,LRP5,1
CSNK1G1,LRP6,1
CSNK1G1,TP53,1
