source,target,sign
AKT1,NUAK1,1
AKT1,PAK1,1
AKT1,PRKACA,1
AKT1,PTEN,-1
AKT1,PTPN1,-1
AKT1,RAF1,-1
AKT1,RARA,-1
AKT1,SKP2,1
AKT1,SMAD3,1
AKT1,SMARCB1,1
AKT1,STK3,-1
AKT1,STK4,-1
AKT1,TOPBP1,1
AKT1,TP53BP1,-1
AKT1,TSC1,-1
AKT1,TSC2,-1
AKT1,USP4,1
AKT1,WNK1,1
AKT1,YAP1,-1
AKT1,YWHAZ,1
AKT1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,-1
AKT1,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
AKT1,parent_of_CXCR41,1
AKT1,parent_of_EZR1,1
AKT1,parent_of_GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
AKT1,parent_of_ITCH1,-1
AKT1,parent_of_MAP2K41_____MAP2K71,1
AKT1,parent_of_MAPK11_____MAPK31,1
AKT1,parent_of_RAC11,1
AKT1S1,parent_of_MTOR-1,-1
AKT2,AKT1S1,-1
AKT2,BRAF,-1
AKT2,CASP9,-1
AKT2,CREB1,1
AKT2,ESR1,1
AKT2,EZR,1
AKT2,FOXO1,-1
AKT2,FOXO3,-1
AKT2,HTRA2,-1
AKT2,RAF1,-1
AKT2,STK3,-1
AKT2,STK4,-1
AKT2,TSC2,-1
AKT2,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
AKT2,parent_of_YAP1-1,-1
AKT3,AKT1S1,-1
AKT3,BRAF,-1
AKT3,CASP9,-1
AKT3,CREB1,1
AKT3,FOXO3,-1
AKT3,MAP3K8,1
AKT3,STK3,-1
AKT3,STK4,-1
ALDH2,HDAC3,1
ALK,PTPN11,1
ALK,SHC1,1
ALK,STAT3,1
ANAPC1,CTNNB1,-1
ANGPT1,TEK,1
ANGPT1,TIE1,1
ANK2,parent_of_TGFBR11,1
ANK3,CDH1,1
ANK3,GABARAP,1
ANK3,parent_of_PRKCA1,1
ANXA1,FPR2,1
ANXA1,parent_of_GNAI11_____GNAI31,1
APAF1,CASP9,1
APBB1,parent_of_HDAC11,1
APC2,AXIN1,1
APC2,CTNNB1,1
APEX1,EGR1,1
APEX1,RELB,1
APEX1,STAT3,1
APEX1,TP53,1
APEX1,TXN,1
APEX1,parent_of_HIF1A1,1
APEX1,parent_of_JUN1,1
APH1A,PSEN1,1
APH1B,NCSTN,1
APIP,APAF1,-1
APLF,PARP1,1
APLN,parent_of_GNAI11_____GNAI31,1
AR,FOXO1,-1
AR,FOXO3,-1
ARAF,MAP2K1,1
ARAF,MAP2K2,1
ARAF,MAPK1,1
ARAF,MAPK3,1
AREL1,DIABLO,-1
AREL1,HTRA2,-1
ARF1,GIT1,-1
ARF1,PLD1,1
ARF6,PLD1,1
ARHGEF2,RAC1,1
ARHGEF6,CBL,-1
ARHGEF6,GIT1,1
ARHGEF6,PAK1,1
ARHGEF6,RAC1,1
ARHGEF7,CBLC,-1
ARHGEF7,CDC42,1
ARHGEF7,GIT1,1
ARHGEF7,RAC1,1
ARRB1,DVL1,1
ARRB1,DVL2,1
ARRB1,GNAI1,-1
ARRB1,GNAI2,-1
ARRB1,SMO,1
ARRB1,parent_of_ADCY5-1,-1
ARRB2,GNAI1,-1
ARRB2,GNAI2,-1
ARRB2,INPP5D,1
ARRB2,parent_of_ADCY5-1,-1
ARRB2,parent_of_GNAL1_____GNAS1,-1
ASAP2,ARF1,-1
ASAP2,ARF6,1
ASB2,parent_of_MAP2K41_____MAP2K71,-1
ASXL3,BRD4,1
ASXL3,THRB,-1
ATAD2,ESR1,1
ATAD2,MYC,1
ATAD5,BRD4,1
ATG14,BECN1,1
ATG14,PIK3C3,1
ATG3,GABARAP,1
ATG3,MAP1LC3B,1
ATG3,parent_of_SQSTM11,1
ATG4A,parent_of_SQSTM11,1
ATG4B,GABARAP,1
ATG4B,MAP1LC3B,1
ATG4B,MAP1LC3C,1
ATG4B,parent_of_SQSTM11,1
ATG7,ATG3,1
ATG7,MAP1LC3A,1
ATG7,MAP1LC3B,1
ATG7,MAP1LC3C,1
ATG7,parent_of_SQSTM11,1
ATM,ABL1,1
ATM,AKT1,1
ATM,BID,1
ATM,CCAR2,1
ATM,CREB1,-1
ATM,EIF4EBP1,1
ATM,FBXW7,1
ATM,HIF1A,1
ATM,IKBKG,1
ATM,PPP1R2,-1
ATM,PPP2R5C,1
ATM,PRKDC,1
ATM,RBBP8,-1
ATM,RPA1,-1
ATM,TAOK1,1
ATM,TRAF6,1
ATM,USP28,1
ATM,parent_of_ESR11,1
ATM,parent_of_HDAC11,-1
ATM,parent_of_RAF11,1
ATM,parent_of_SQSTM11,1
ATM,parent_of_STK31_____STK41,1
ATP6AP1,RAB7A,1
ATR,CCAR2,1
ATR,CREB1,-1
ATR,KMT2A,1
ATR,PRKDC,1
ATR,RBBP8,1
ATR,UIMC1,1
ATXN2L,parent_of_JAK21_____TYK21,-1
AURKB,ATM,1
AURKB,BIRC5,-1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,HDAC9,-1
AURKB,RASSF1,-1
AURKB,RB1,1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AURKB,parent_of_CDC42-1_____RAC1-1,1
AURKB,parent_of_RAC11_____RHOA1,1
AUTS2,parent_of_RAC11,1
AXIN1,CTNNB1,1
AXIN1,MAP3K1,1
AXIN1,MYC,1
AXIN1,SMAD3,1
AXIN1,SMAD7,-1
AXIN1,parent_of_CTNNB1-1,1
AZI2,TBK1,1
BAD,BCL2,-1
BAD,BCL2L1,-1
BAD,BCL2L2,-1
BAD,parent_of_APAF11_____CASP91,1
BAG1,BCL2,1
BAG1,HSPA8,1
BAG1,parent_of_PPP1CC1,-1
BAG2,BCL2,1
BAG2,RAF1,1
BAG5,HSPA1A,-1
BAG5,HSPA1B,-1
BAK1,BAD,-1
BAK1,BAX,1
BAK1,DIABLO,1
BAK1,HTRA2,1
BAK1,parent_of_APAF11_____CASP91,1
BAMBI,DVL2,1
BAMBI,TGFBR1,1
BAMBI,parent_of_DVL11_____DVL21_____DVL31_____LRP51_____LRP61,1
BANP,parent_of_CREBBP-1,-1
BAP1,KEAP1,1
BAX,APAF1,1
BAX,BAD,-1
BAX,CASP12,1
BAX,COX5B,1
BAX,DIABLO,1
BAX,HTRA2,1
BAX,parent_of_APAF11_____CASP91,1
BCAR1,CRKL,1
BCAR1,PIK3R1,1
BCAR1,SMAD3,-1
BCAR3,PAK1,1
BCAR3,PIK3CA,1
BCAR3,RAC1,1
BCL2,BAK1,-1
BCL2,BAX,-1
BCL2,BECN1,-1
BCL2,BID,-1
BCL2,parent_of_BAX-1,-1
BCL2,parent_of_BCL2L1-1,-1
BCL2L1,APAF1,-1
BCL2L1,BAK1,-1
BCL2L1,BAX,-1
BCL2L1,BECN1,-1
BCL2L1,CASP9,-1
BCL2L2,BAK1,-1
BCL2L2,BAX,-1
BCL2L2,parent_of_BCL2L1-1,-1
BCOR,HDAC1,1
BCOR,HDAC3,1
BCOR,HDAC5,1
BCORL1,CTBP1,1
BCORL1,HDAC4,1
BCORL1,HDAC5,1
BCR,RAC1,-1
BCR,YWHAQ,1
BDNF,NTRK2,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,parent_of_BECN11,1
BID,BAK1,1
BID,BAX,1
BID,BCL2L1,-1
BID,BCL2L2,-1
BID,COX5B,1
BID,DIABLO,1
BID,parent_of_APAF11_____CASP91,1
BIRC3,CASP3,-1
BIRC3,CASP7,-1
BIRC3,CASP9,-1
BIRC3,MAP3K14,-1
BIRC3,RIPK1,1
BIRC5,CASP3,-1
BIRC5,CASP7,-1
BIRC5,CASP9,-1
BIRC5,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
BIRC6,CASP7,-1
BIRC6,CASP9,-1
BIRC6,DIABLO,-1
BIRC7,DIABLO,-1
BLVRA,JUN,1
BLVRA,PRKCB,1
BMF,BCL2,-1
BMF,BCL2L1,-1
BMF,BCL2L2,-1
BMF,MCL1,-1
BMP1,COL1A1,1
BMP1,COL5A1,1
BMP1,COL5A2,1
BNIP3,BCL2,-1
BNIP3,BCL2L1,-1
BNIP3,RHEB,-1
BRAF,MAP2K1,1
BRAF,MAP2K2,1
BRAF,MAP4K1,1
BRCA1,ABL1,-1
BRCA1,NFE2L2,1
BRCA1,RBBP8,1
BRD4,CDK9,1
BRD4,EP300,1
BRD4,MYC,-1
BRDT,EIF4EBP1,1
BRIP1,BRCA1,1
BTG2,NFE2L2,1
BTK,PIK3AP1,1
BTK,parent_of_PTK21,1
BTRC,CDC25A,1
BTRC,CTNNB1,1
BTRC,EZH2,-1
BTRC,GLI1,-1
BTRC,RAP1GAP,-1
BTRC,SMAD3,-1
BTRC,SMAD4,-1
BTRC,WEE1,-1
BTRC,YAP1,-1
BTRC,parent_of_FZR1-1,-1
BTRC,parent_of_GLI11,-1
CABIN1,PPP3R1,-1
CABP1,CAMK2A,-1
CALU,GGCX,-1
CAMK1,CREB1,1
CAMK1,HDAC5,-1
CAMK1,NUMB,-1
CAMK1,PPME1,-1
CAMK1,SYN1,-1
CAMK2A,CREB1,-1
CAMK2A,CYLD,1
CAMK2A,EGFR,1
CAMK2A,ETS1,-1
CAMK2A,GABBR1,-1
CAMK2A,HSF1,1
CAMK2A,ITGB1BP1,1
CAMK2A,NCOR2,-1
CAMK2A,PPP2R5C,-1
CAMK2A,PTK2,1
CAMK2A,RASGRF1,1
CAMK2A,RCHY1,-1
CAMK2A,RIMS1,1
CAMK2A,SMAD2,-1
CAMK2A,SRF,1
CAMK2A,SYN1,-1
CAMK2A,SYNGAP1,1
CAMK2A,parent_of_MAPK11_____MAPK31,1
CAMK2A,parent_of_RAC11,1
CAMK2B,CREB1,1
CAMK2B,CTNNB1,-1
CAMK2B,CYLD,1
CAMK2B,ETS1,-1
CAMK2B,STAT1,1
CAMK2D,CREB1,1
CAMK2D,HDAC4,1
CAMK2D,parent_of_PPP1CC1,-1
CAMK2G,CREB1,1
CAMK2G,EGFR,-1
CAMK2G,HDAC5,-1
CAMK2G,NCOR2,-1
CAMK2G,STAT1,1
CAMK4,CREB1,1
CAMK4,CREBBP,1
CAMK4,CREM,1
CAMK4,HDAC4,-1
CAMK4,HDAC5,-1
CAMK4,SYN1,1
CAMKK1,AKT1,1
CAMKK1,CAMK1,1
CAMKK1,CAMK4,1
CAMKK2,AKT1,1
CAMKK2,CAMK1,1
CAMKK2,CAMK4,1
CAMKK2,PRKAA2,1
CAMKK2,PRKAG1,1
CAMP,EGFR,1
CAMP,FPR2,1
CAMP,PRKACA,1
CAMP,PRKACB,1
CAPN1,BCL2,-1
CAPN1,BCL2L1,-1
CAPN1,BID,1
CAPN1,CABIN1,-1
CAPN1,CDK5R1,1
CAPN1,EZR,-1
CAPN1,ITGB1,-1
CAPN1,ITGB3,-1
CAPN1,PTK2,-1
CAPN1,PTPN6,-1
CAPN1,PXN,-1
CAPN1,TLN1,-1
CAPN1,parent_of_MAP2K41_____MAP2K71,-1
CAPN2,BCL2,-1
CAPN2,BCL2L1,-1
CAPN2,BID,1
CAPN2,CDK5R1,1
CAPN3,CDK5R1,1
CARD8,APAF1,-1
CARD8,CASP9,-1
CASP1,BID,1
CASP1,CARD8,-1
CASP1,CASP7,1
CASP1,FGF2,1
CASP1,IL18,1
CASP1,NLRC4,-1
CASP1,PYCARD,-1
CASP10,BID,1
CASP10,CASP3,1
CASP10,CASP7,1
CASP10,RIPK1,-1
CASP12,CASP1,-1
CASP12,CASP7,1
CASP12,CASP9,1
CASP2,BID,1
CASP2,DIABLO,1
CASP2,GOLGA3,-1
CASP2,RIPK1,1
CASP2,parent_of_APAF11_____CASP91,1
CASP3,AKT1,-1
CASP3,AR,-1
CASP3,BAD,1
CASP3,BCAR1,-1
CASP3,BCL2,-1
CASP3,BIRC6,-1
CASP3,BRCA1,-1
CASP3,CASP2,1
CASP3,CASP6,1
CASP3,CASP7,1
CASP3,CASP9,1
CASP3,CTNNB1,-1
CASP3,EIF3J,-1
CASP3,EIF4EBP1,-1
CASP3,EIF4G2,-1
CASP3,GSN,-1
CASP3,IKBKB,-1
CASP3,IL18,1
CASP3,KDM4C,-1
CASP3,NUMA1,-1
CASP3,PAK2,1
CASP3,PARP1,-1
CASP3,PPP2R5C,-1
CASP3,PPP3R1,1
CASP3,PRKDC,1
CASP3,PSEN1,1
CASP3,PTK2,-1
CASP3,PXN,-1
CASP3,RB1,-1
CASP3,STK3,1
CASP3,STK4,1
CASP3,parent_of_GABARAPL11,1
CASP3,parent_of_SMO-1,-1
CASP6,LMNA,-1
CASP6,NUMA1,-1
CASP6,PSEN1,1
CASP6,parent_of_FPR21,1
CASP7,AR,-1
CASP7,LYN,-1
CASP7,PARP1,-1
CASP7,PSEN1,1
CASP7,TNFRSF1A,-1
CASP9,CASP3,1
CASP9,CASP6,1
CASP9,CASP7,1
CASP9,LYN,-1
CAV1,PDGFRB,1
CAV1,PPP2CA,-1
CBL,CFLAR,-1
CBL,EGFR,1
CBL,ERBB2,-1
CBL,KIT,-1
CBL,LYN,-1
CBL,MET,1
CBL,PIK3CA,-1
CBL,PIK3R1,-1
CBL,ZAP70,-1
CBL,parent_of_RAC11,-1
CBLB,EGFR,-1
CBLB,FLT3,-1
CBLB,FYN,-1
CBLB,GRB2,-1
CBLB,KIT,-1
CBLB,LCK,-1
CBLB,NCK1,1
CBLB,PIK3CA,-1
CBLB,PIK3R1,-1
CBLB,SHC1,-1
CBLB,SYK,-1
CBLB,VAV2,-1
CBLB,parent_of_RAC11,-1
CBLC,LRIG1,-1
CCAR2,HDAC3,-1
CCAR2,SIRT1,-1
CCL2,MMP14,1
CCL2,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL7,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,-1
CCND2,RB1,-1
CD22,SH2B1,1
CD247,ZAP70,1
CD28,CBLB,-1
CD28,GRB2,1
CD28,PIK3CG,1
CD28,parent_of_RAC11,1
CD3E,NCK1,1
CD40LG,TRAF3,-1
CDC25A,CDK2,1
CDC25A,CDK4,1
CDC25A,CDK6,1
CDC25A,MAPK3,-1
CDC25A,RAF1,-1
CDC42,MAP2K7,1
CDC42,MAP3K1,1
CDC42,MAP3K10,1
CDC42,PAK1,1
CDC42,PAK2,1
CDC42,USP6,1
CDC42,parent_of_PAK1-1,1
CDC7,ESCO1,-1
CDC73,MYC,-1
CDCA3,WEE1,-1
CDCA5,WAPL,-1
CDH1,EGFR,1
CDH1,parent_of_YAP1-1,1
CDH4,CTNNB1,1
CDH4,RAC1,1
CDK1,ABL1,1
CDK1,ANAPC1,1
CDK1,AR,1
CDK1,ATAD5,-1
CDK1,BAD,1
CDK1,BCL2L1,-1
CDK1,BIRC5,1
CDK1,BRCA1,1
CDK1,CASP9,-1
CDK1,CDC25A,1
CDK1,CDC7,1
CDK1,CHEK1,1
CDK1,CSNK2B,1
CDK1,DDX3X,-1
CDK1,EGFR,-1
CDK1,EIF4EBP1,-1
CDK1,EIF4G2,1
CDK1,ESCO1,-1
CDK1,EZH2,-1
CDK1,FOXO1,-1
CDK1,KAT5,1
CDK1,LATS1,1
CDK1,LMNA,1
CDK1,MAP2K1,-1
CDK1,MCL1,-1
CDK1,NME1,1
CDK1,NPM1,-1
CDK1,NUMA1,-1
CDK1,PIK3C3,-1
CDK1,PKN1,1
CDK1,PML,-1
CDK1,PPP1CA,-1
CDK1,PRDX1,-1
CDK1,RAB1A,-1
CDK1,RANBP2,1
CDK1,RANGAP1,1
CDK1,RB1,-1
CDK1,RUNX1,1
CDK1,RUNX2,1
CDK1,SIRT1,1
CDK1,SIRT2,-1
CDK1,SP1,1
CDK1,SQSTM1,1
CDK1,TP53,1
CDK1,TP53BP1,-1
CDK1,TSC1,-1
CDK1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
CDK1,parent_of_CBL1,-1
CDK1,parent_of_CREBBP-1,1
CDK1,parent_of_EGFR-1,-1
CDK1,parent_of_FZR1-1,-1
CDK1,parent_of_HSP90AA1-1_____HSP90AB1-1,-1
CDK1,parent_of_PRKCA1,1
CDK1,parent_of_RAD211,1
CDK11A,parent_of_EIF3F-1,1
CDK2,ANAPC1,-1
CDK2,AXIN1,1
CDK2,ESR1,1
CDK2,EZH2,1
CDK2,FOXO1,-1
CDK2,GRK2,-1
CDK2,MYC,1
CDK2,NPAT,1
CDK2,NR1I2,-1
CDK2,PAK1,-1
CDK2,PGR,-1
CDK2,PPP1CA,-1
CDK2,PRDX1,-1
CDK2,RB1,-1
CDK2,RBBP8,1
CDK2,RBL2,-1
CDK2,SIRT2,-1
CDK2,SKP2,1
CDK2,SMAD4,-1
CDK2,ZBTB16,-1
CDK2,parent_of_CDC25A-1,-1
CDK2,parent_of_CDK11,1
CDK2,parent_of_FZR1-1,1
CDK2,parent_of_PRKACA-1_____PRKACB-1,1
CDK4,PRDX1,-1
CDK4,RB1,-1
CDK4,RBL2,-1
CDK4,RUNX3,-1
CDK4,parent_of_JUN1,-1
CDK5,AR,1
CDK5,ATM,1
CDK5,CAMKK2,-1
CDK5,CDK5R1,-1
CDK5,DRD2,-1
CDK5,ERBB3,1
CDK5,EZR,1
CDK5,HTRA2,1
CDK5,HTT,1
CDK5,MAPK10,-1
CDK5,PAK1,-1
CDK5,PIK3C3,-1
CDK5,PMAIP1,-1
CDK5,PPP1CA,-1
CDK5,PPP1R1B,1
CDK5,PSEN1,1
CDK5,PTK2,1
CDK5,RB1,-1
CDK5,STAT3,1
CDK5,SYN1,1
CDK5,TLN1,1
CDK5,TP53,1
CDK5,parent_of_CDC421_____RAC11_____RHOA1,1
CDK5,parent_of_FPR21,1
CDK5,parent_of_MYO1E1,1
CDK5,parent_of_NOTCH11,1
CDK5,parent_of_PPP1CA1,1
CDK5,parent_of_RALBP11,1
CDK5R1,parent_of_PPP1CA1,1
CDK5RAP2,WDR62,1
CDK5RAP2,parent_of_FPR21,1
CDK5RAP3,CDK1,1
CDK6,BCL2,-1
CDK6,PRDX1,-1
CDK6,RB1,-1
CDK6,RBL2,-1
CDK6,RUNX1,1
CDK8,NOTCH1,1
CDK9,RB1,1
CDKN2A,BCL2L1,-1
CDKN2A,KAT5,-1
CDKN2B,CDK4,-1
CDKN2C,CDK4,-1
CDKN2C,CDK6,1
CDON,ABL1,1
CDON,MAPK14,1
CDON,SPAG9,1
CEBPA,CSF1R,1
CEBPA,parent_of_TLR41,1
CFLAR,ATG3,-1
CFLAR,CASP10,-1
CFLAR,FADD,-1
CHEK1,AURKB,1
CHEK1,CDC25A,-1
CHEK1,CDC7,1
CHEK1,NFKB1,-1
CHEK1,RB1,1
CHEK1,SYK,-1
CHEK1,WEE1,1
CHEK1,parent_of_CDC25A-1,1
CHEK2,BECN1,1
CHEK2,CDC25A,-1
CHEK2,ELAVL1,1
CHEK2,KIT,1
CHEK2,PPP2R5C,1
CHEK2,RASGRF1,-1
CHEK2,RB1,1
CHFR,HDAC1,-1
CHFR,PARP1,-1
CHFR,PBK,-1
CHFR,SMARCA4,-1
CHFR,SMARCB1,-1
CHM,parent_of_RAB5A1,-1
CHN1,CDK5R1,1
CHN1,RAC1,-1
CHRM4,GNB2,1
CHRM4,parent_of_ADCY5-1,1
CHUK,CREBBP,1
CHUK,FOXO3,-1
CHUK,NCOR2,-1
CHUK,NFKB1,-1
CHUK,TAX1BP1,1
CHUK,TSC2,-1
CHUK,parent_of_RELB1,1
CISD2,BCL2,1
CISH,LEPR,1
CLASP2,IQGAP1,1
CLN8,PPP2CA,1
CLN8,SET,-1
CLU,LRP2,1
CNKSR1,RAF1,1
CNOT9,GIGYF2,1
CNR1,GNB2,1
CNR1,parent_of_ADCY5-1,1
CNTN1,NOTCH1,1
CNTN1,parent_of_ANK21_____ANK31,1
COL18A1,ITGB1,1
COL1A1,ITGA5,1
COL1A1,ITGB1,1
COL1A1,parent_of_SHC11,1
COL1A2,ITGB1,1
COL1A2,ITGB3,1
COL2A1,ITGB1,1
COL3A1,ITGB1,1
COL4A1,ITGB1,1
COL4A4,ITGB1,1
COL4A4,ITGB3,1
COL4A6,ITGB1,1
COL5A1,ITGB1,1
COL5A1,parent_of_NOTCH11,1
COL5A2,ITGB1,1
COL6A1,ITGB1,1
COMP,ITGB1,1
COMP,ITGB3,1
COPS3,SOS1,1
COX5B,APAF1,1
CRADD,CASP2,1
CRADD,RIPK1,1
CREB1,CDK6,1
CREB1,CREBBP,1
CREB1,MYC,1
CREB1,SMAD3,1
CREB1,SMARCA4,1
CREB1,TAF1,1
CREB1,parent_of_AKT11_____AKT21_____AKT31,1
CREB5,JUN,1
CREBBP,CTNNB1,1
CREBBP,IRF9,1
CREBBP,JUN,1
CREBBP,MYB,1
CREBBP,NFE2L2,1
CREBBP,NFKB1,1
CREBBP,RELB,1
CREBBP,SMAD2,1
CREBBP,SMAD3,1
CREBBP,STAT2,1
CREBBP,STAT3,1
CREBBP,STAT6,1
CREBBP,TCF7,-1
CREBBP,TP53,1
CREBBP,parent_of_ESR11,1
CREBBP,parent_of_HIF1A1,1
CREBBP,parent_of_JAK11_____TYK21,1
CREBBP,parent_of_JUN1,1
CREM,KCNIP3,-1
CRKL,BCAR1,1
CRKL,GAB1,1
CRKL,MAP4K1,1
CRKL,PXN,1
CRKL,RAPGEF1,1
CRKL,parent_of_RAC11,1
CRTC2,CREB1,1
CSDE1,parent_of_JUN1,-1
CSF1,CSF1R,1
CSF1,CSF3R,1
CSF1R,IRS1,1
CSF3R,JAK2,1
CSF3R,TYK2,1
CSNK1A1,AXIN1,1
CSNK1A1,BID,1
CSNK1A1,CDC25A,-1
CSNK1A1,CREB1,1
CSNK1A1,FADD,-1
CSNK1A1,FOXG1,1
CSNK1A1,FOXO1,-1
CSNK1A1,FOXO3,-1
CSNK1A1,LEF1,-1
CSNK1A1,PHLPP1,-1
CSNK1A1,SMO,1
CSNK1A1,YWHAQ,-1
CSNK1A1,parent_of_CTNNB1-1,1
CSNK1A1,parent_of_GLI11,-1
CSNK1E,AXIN1,1
CSNK1E,BID,1
CSNK1E,CDC25A,-1
CSNK1E,CDH1,-1
CSNK1E,CTNNB1,-1
CSNK1E,CTNND1,1
CSNK1E,DVL1,1
CSNK1E,DVL2,1
CSNK1E,EIF4EBP1,-1
CSNK1E,LEF1,-1
CSNK1E,SMO,1
CSNK1E,TP53,1
CSNK1E,WWTR1,-1
CSNK1E,YAP1,-1
CSNK1E,YWHAQ,1
CSNK1E,YWHAZ,1
CSNK1E,parent_of_CTNNB1-1,1
CSNK1E,parent_of_NR1D11,-1
CSNK2A2,ARRB2,1
CSNK2A2,BID,1
CSNK2A2,CCAR2,1
CSNK2A2,EIF4EBP1,-1
CSNK2A2,HDAC1,1
CSNK2A2,HSF1,1
CSNK2A2,NKX3-1,1
CSNK2A2,PPP1R1B,1
CSNK2A2,PPP1R2,1
CSNK2A2,PPP1R8,1
CSNK2A2,SET,-1
CSNK2B,BID,1
CSNK2B,RNF7,1
CSNK2B,SET,-1
CTBP1,ZEB2,1
CTBP1,parent_of_RBPJ1,1
CTNNB1,FOXO1,1
CTNNB1,FOXO3,1
CTNNB1,LEF1,1
CTNNB1,NOTCH1,1
CTNNB1,SMAD7,1
CTNNB1,parent_of_ESR11,1
CTNNB1,parent_of_MYC1,1
CTNND1,CDH1,1
CTNND1,RAC1,1
CTNND1,VAV2,1
CTNND1,parent_of_CDON1_____CTNNB11,1
CTNND1,parent_of_CTNNB11,1
CTTNBP2NL,parent_of_PPP2CA1_____PPP2CB1,1
