source,target,sign
AKT1,CFLAR,-1
AKT1,CHEK1,-1
AKT1,CHUK,1
AKT1,CLK2,1
AKT1,DAB2IP,-1
AKT1,DLX5,1
AKT1,EP300,1
AKT1,ESR1,1
AKT1,EZH2,-1
AKT1,FOXO3,1
AKT1,GATA2,-1
AKT1,GSK3A,-1
AKT1,GSK3B,-1
AKT1,HSPB1,-1
AKT1,HTRA2,-1
AKT1,IKBKB,1
AKT1,IRAK1,-1
AKT1,IRS1,1
AKT1,ITGB1,1
AKT1,ITGB3,-1
AKT1,MAP3K11,-1
AKT1,MAP3K5,-1
AKT1,MDM2,1
AKT1,MST1,1
AKT1,MST1R,1
AKT1,NCOR1,-1
AKT1,NR4A1,-1
AKT1,NUAK1,1
AKT1,PPARGC1A,-1
AKT1,PRKAA1,-1
AKT1,PRKACA,1
AKT1,PTEN,-1
AKT1,PTPN1,-1
AKT1,RAF1,-1
AKT1,RARA,-1
AKT1,RPS6KB1,1
AKT1,SH2B2,1
AKT1,SH3RF1,-1
AKT1,SKI,-1
AKT1,SKP2,1
AKT1,STK3,-1
AKT1,STK4,-1
AKT1,THRA,1
AKT1,TP53BP1,-1
AKT1,TSC1,-1
AKT1,TSC2,-1
AKT1,TWIST1,1
AKT1,WNK1,1
AKT1,YAP1,-1
AKT1,YWHAZ,1
AKT1,parent_of_APOA11,1
AKT1,parent_of_AURKA-1,1
AKT1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,-1
AKT1,parent_of_CDKN2A-1,1
AKT1,parent_of_CXCR41,1
AKT1,parent_of_GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
AKT1,parent_of_MAPK11_____MAPK31,1
AKT1,parent_of_RAC11,1
AKT1,parent_of_TP53-1,1
AKT1,parent_of_TP531,1
AKT1S1,parent_of_MTOR-1,-1
AKT2,AKT1S1,-1
AKT2,BAD,-1
AKT2,BRAF,-1
AKT2,CASP9,-1
AKT2,CDKN1A,1
AKT2,CHUK,1
AKT2,EP300,1
AKT2,ESR1,1
AKT2,FOXO3,-1
AKT2,GSK3A,-1
AKT2,GSK3B,-1
AKT2,HSPB1,-1
AKT2,HTRA2,-1
AKT2,MAP3K5,-1
AKT2,MDM2,1
AKT2,PPARGC1A,-1
AKT2,PTPN1,-1
AKT2,RAF1,-1
AKT2,SH3RF1,-1
AKT2,STK3,-1
AKT2,STK4,-1
AKT2,TSC2,-1
AKT2,parent_of_ACTB1,1
AKT2,parent_of_CDKN2A-1,1
AKT2,parent_of_YAP1-1,-1
AKT3,AKT1S1,-1
AKT3,BAD,-1
AKT3,BRAF,-1
AKT3,CASP9,-1
AKT3,CDKN1A,-1
AKT3,CHUK,1
AKT3,FOXO3,-1
AKT3,GSK3B,-1
AKT3,HSPB1,-1
AKT3,STK3,-1
AKT3,STK4,-1
AKT3,parent_of_CDKN2A-1,1
ALDH2,HDAC3,1
ALK,PIK3R3,1
ALK,PTPN11,1
ALK,SHC1,1
ALK,STAT3,1
AMER1,CSNK1G1,1
AMH,AMHR2,1
AMH,BMPR1B,1
AMHR2,ACVR1,1
AMHR2,BMPR1B,1
ANGPT1,TEK,1
ANGPT1,TIE1,1
ANKRD6,DVL2,1
ANXA1,FPR2,1
ANXA1,parent_of_GNAI11_____GNAI31,1
APAF1,CASP9,1
APBB1,parent_of_HDAC11,1
APEX1,EGR1,1
APEX1,STAT3,1
APEX1,TP53,1
APEX1,TXN,1
APEX1,parent_of_HIF1A1,1
APEX1,parent_of_PTH1R1,-1
APH1A,PSEN1,1
APH1A,PSENEN,1
APH1B,NCSTN,1
APH1B,PSEN1,1
APH1B,PSENEN,1
APIP,APAF1,-1
APLF,PARP1,1
APLN,parent_of_GNAI11_____GNAI31,1
APOE,LRP5,1
APPL1,STK11,1
AR,ERBB3,1
AR,FOXO3,-1
AR,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
ARAF,MAP2K1,1
ARAF,MAPK3,1
ARF1,GIT1,-1
ARF1,PLD1,1
ARF6,PLD1,1
ARHGEF2,RAC1,1
ARHGEF2,RHOA,1
ARHGEF6,CBL,-1
ARHGEF6,GIT1,1
ARHGEF6,RAC1,1
ARHGEF6,parent_of_ARHGAP11_____RHOA1,-1
ARHGEF7,CDC42,1
ARHGEF7,GIT1,1
ARHGEF7,RAC1,1
ARHGEF7,parent_of_ARHGAP11_____RHOA1,-1
ARRB1,ADRB2,-1
ARRB1,DVL2,1
ARRB1,F2RL1,-1
ARRB1,FZD1,1
ARRB1,GNAI1,-1
ARRB1,GNAI2,-1
ARRB1,parent_of_ADCY5-1,-1
ARRB2,ADRB2,-1
ARRB2,GNAI1,-1
ARRB2,GNAI2,-1
ARRB2,parent_of_ADCY5-1,-1
ARRB2,parent_of_GNAL1_____GNAS1,-1
ASAP2,ARF1,-1
ASAP2,ARF6,1
ASB3,TNFRSF1B,-1
ASB9,parent_of_ACTB1,-1
ASXL3,BRD4,1
ASXL3,KDM1A,-1
ASXL3,THRB,-1
ATAD5,BRD4,1
ATE1,parent_of_EIF2AK3-1_____ERN1-1,-1
ATF1,SH3RF1,1
ATF2,GADD45A,1
ATG14,BECN1,1
ATG14,PIK3C3,1
ATG3,GABARAP,1
ATG3,MAP1LC3B,1
ATG3,parent_of_SQSTM11,1
ATG4A,parent_of_SQSTM11,1
ATG4B,GABARAP,1
ATG4B,MAP1LC3B,1
ATG4B,MAP1LC3C,1
ATG4B,parent_of_SQSTM11,1
ATG7,ATG3,1
ATG7,MAP1LC3A,1
ATG7,MAP1LC3B,1
ATG7,MAP1LC3C,1
ATG7,parent_of_SQSTM11,1
ATM,ABL1,1
ATM,AKT1,1
ATM,ATF1,-1
ATM,BID,1
ATM,BRCA1,1
ATM,CCAR2,1
ATM,CHEK1,1
ATM,CHEK2,1
ATM,DAXX,-1
ATM,E2F1,1
ATM,EP300,1
ATM,FBXW7,1
ATM,HIF1A,1
ATM,IKBKG,1
ATM,L3MBTL2,1
ATM,MDC1,1
ATM,MDM2,-1
ATM,PPP2R5C,1
ATM,PRKDC,1
ATM,RBBP8,-1
ATM,RPA1,-1
ATM,RPA2,1
ATM,SIAH1,-1
ATM,SMAD1,1
ATM,SP1,1
ATM,STK11,1
ATM,TAOK1,1
ATM,TP53,1
ATM,TP53BP1,1
ATM,TRAF6,1
ATM,USP28,1
ATM,parent_of_BRCA11,1
ATM,parent_of_EP3001,1
ATM,parent_of_HDAC11,-1
ATM,parent_of_PLK11,1
ATM,parent_of_RAF11,1
ATM,parent_of_SQSTM11,1
ATM,parent_of_STK31_____STK41,1
ATM,parent_of_TP53-1,-1
ATM,parent_of_TP531,1
ATP6AP1,RAB7A,1
ATR,ATM,1
ATR,BRCA1,1
ATR,CCAR2,1
ATR,CHEK1,1
ATR,CHEK2,1
ATR,E2F1,1
ATR,MDM2,-1
ATR,PLK1,-1
ATR,PRKDC,1
ATR,RBBP8,1
ATR,RFWD3,1
ATR,RPA2,1
ATR,SP1,1
ATR,TP53,1
ATR,UIMC1,1
ATR,WDHD1,1
ATR,XPC,1
ATR,parent_of_BRCA11,1
ATR,parent_of_DDB21,-1
AURKA,BRCA1,1
AURKA,FADD,1
AURKA,HDAC6,1
AURKA,INCENP,1
AURKA,LATS2,1
AURKA,NEDD9,1
AURKA,PARD3,1
AURKA,PIN1,-1
AURKA,PLK1,1
AURKA,PPP1R1B,-1
AURKA,RASSF1,-1
AURKA,TP53,-1
AURKA,WDR62,1
AURKB,ATM,1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,HDAC9,-1
AURKB,INCENP,1
AURKB,KNL1,-1
AURKB,RASSF1,-1
AURKB,RB1,1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AURKB,parent_of_ACTB1,1
AURKB,parent_of_CDC42-1_____RAC1-1,1
AURKB,parent_of_RAC11_____RHOA1,1
AUTS2,parent_of_RAC11,1
AXIN2,GSK3B,1
AXL,GRAP,1
AXL,PIK3CG,1
BAD,BCL2,-1
BAD,BCL2L1,-1
BAD,BCL2L2,-1
BAD,TP53,1
BAD,parent_of_APAF11_____CASP91,1
BAG1,BCL2,1
BAG1,parent_of_PPP1CC1,-1
BAG2,BCL2,1
BAG2,RAF1,1
BAG2,STUB1,1
BAG5,HSPA1A,-1
BAG5,HSPA1B,-1
BAK1,BAD,-1
BAK1,DIABLO,1
BAK1,parent_of_APAF11_____CASP91,1
BANP,parent_of_CREBBP-1,-1
BAP1,ASXL3,1
BAX,APAF1,1
BAX,BAD,-1
BAX,COX5B,1
BAX,DIABLO,1
BAX,parent_of_APAF11_____CASP91,1
BCAP31,BCL2,1
BCAP31,BCL2L1,1
BCAR3,RAC1,1
BCL2,BAK1,-1
BCL2,BAX,-1
BCL2,BECN1,-1
BCL2,BID,-1
BCL2,parent_of_BCL2L1-1,-1
BCL2L1,APAF1,-1
BCL2L1,BAK1,-1
BCL2L1,BAX,-1
BCL2L1,BECN1,-1
BCL2L1,CASP9,-1
BCL2L2,BAK1,-1
BCL2L2,BAX,-1
BCL2L2,parent_of_BCL2L1-1,-1
BCL3,HDAC1,1
BCL3,HDAC3,1
BCL3,NFKB1,1
BCOR,HDAC1,1
BCOR,HDAC3,1
BCORL1,CTBP1,1
BCORL1,HDAC4,1
BCORL1,HDAC7,1
BCR,RAC1,-1
BCR,YWHAQ,1
BDKRB1,GNA11,1
BDKRB1,GNAI1,1
BDKRB1,GNAL,1
BDKRB1,GNAQ,1
BDKRB1,GNAS,1
BDKRB1,GNB2,1
BDKRB1,parent_of_ADCY5-1,1
BDKRB1,parent_of_DVL11,1
BDNF,NTRK2,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,parent_of_BECN11,1
BID,BAK1,1
BID,BAX,1
BID,BCL2L1,-1
BID,BCL2L2,-1
BID,COX5B,1
BID,DIABLO,1
BID,parent_of_APAF11_____CASP91,1
BIRC3,CASP7,-1
BIRC3,CASP9,-1
BIRC3,MAP3K14,-1
BIRC3,RIPK1,1
BIRC7,DIABLO,-1
BMF,BCL2,-1
BMF,BCL2L1,-1
BMF,BCL2L2,-1
BMF,MCL1,-1
BMP1,COL1A1,1
BMP1,COL5A1,1
BMP1,COL5A2,1
BMP5,BMPR1A,1
BMP8B,BMPR1A,1
BMPR1A,BMPR1B,1
BMPR1A,FAM83G,1
BMPR1A,SMAD1,1
BMPR1B,SMAD1,1
BMPR2,ACVR1,1
BMPR2,BMPR1A,1
BMPR2,BMPR1B,1
BNIP3,BCL2,-1
BNIP3,BCL2L1,-1
BNIP3,RHEB,-1
BRAF,MAP2K1,1
BRCA1,ABL1,-1
BRCA1,RBBP8,1
BRD2,TP53BP1,1
BRD4,EP300,1
BRIP1,BRCA1,1
BRIP1,parent_of_TP531,1
BRMS1,EP300,-1
BRMS1,KDM1A,1
BRSK1,CAST,1
BRSK2,PRKAA1,1
BTF3,EPHB2,1
BTF3,parent_of_GALR21,-1
BTG3,parent_of_NR1D11,-1
BTK,GTF2I,1
BTK,PIK3AP1,1
BTK,parent_of_MYD881,-1
BTK,parent_of_PTK21,1
C1RL,parent_of_APOA11,1
C3,parent_of_CSK1,1
CABIN1,PPP3R1,-1
CALU,GGCX,-1
CAMK1,ATF1,1
CAMK1,HDAC5,-1
CAMK1,NOS1,-1
CAMK1,NUMB,-1
CAMK1,PPME1,-1
CAMK1,SYN1,-1
CAMK2A,ETS1,-1
CAMK2A,GABBR1,-1
CAMK2A,HSF1,1
CAMK2A,ITGB1BP1,1
CAMK2A,NCOR2,-1
CAMK2A,NOS1,-1
CAMK2A,PPP2R5C,-1
CAMK2A,PTK2,1
CAMK2A,RASGRF1,1
CAMK2A,RCHY1,-1
CAMK2A,RIMS1,1
CAMK2A,SMAD2,-1
CAMK2A,SYN1,-1
CAMK2A,parent_of_ACTB1,-1
CAMK2A,parent_of_CDKN2A1,-1
CAMK2A,parent_of_DLG41,-1
CAMK2A,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,-1
CAMK2A,parent_of_RAC11,1
CAMK2B,ETS1,-1
CAMK2B,GSK3A,-1
CAMK2B,PRKAA1,1
CAMK2D,HDAC4,1
CAMK2D,parent_of_PPP1CC1,-1
CAMK4,CREBBP,1
CAMK4,HDAC4,-1
CAMK4,HDAC5,-1
CAMK4,NOS1,-1
CAMK4,SYN1,1
CAMKK1,AKT1,1
CAMKK1,CAMK1,1
CAMKK1,CAMK4,1
CAMKK1,PRKAA1,1
CAMKK2,AKT1,1
CAMKK2,CAMK1,1
CAMKK2,CAMK4,1
CAMKK2,PRKAA1,1
CAMKK2,PRKAA2,1
CAMP,EGFR,1
CAMP,FPR2,1
CAMP,PRKACA,1
CAMP,PRKACB,1
CAPN2,BCL2,-1
CAPN2,BCL2L1,-1
CAPN2,BID,1
CAPN2,F2RL1,-1
CAPN2,GSK3A,1
CAPN2,GSK3B,1
CAPN3,GSK3A,1
CAPN3,GSK3B,1
CAPNS1,CAPN2,1
CARD11,MALT1,1
CARD8,APAF1,-1
CARD8,CASP9,-1
CARD9,MAPK14,1
CARD9,parent_of_IKBKG1,1
CARM1,CREBBP,1
CARM1,EP300,1
CASP1,AR,-1
CASP1,BID,1
CASP1,CARD8,-1
CASP1,CASP5,-1
CASP1,CASP7,1
CASP1,FGF2,1
CASP1,GAPDH,-1
CASP1,IL18,1
CASP1,NLRC4,-1
CASP1,PSEN1,1
CASP1,SPHK2,1
CASP1,parent_of_IL1R11_____IL1RAP1,1
CASP4,CASP1,1
CASP5,IL18,1
CASP5,parent_of_IL1R11_____IL1RAP1,1
CASP6,CASP8,1
CASP6,HIPK2,1
CASP6,LMNA,-1
CASP6,PSEN1,1
CASP7,AR,-1
CASP7,ITGB4,-1
CASP7,LYN,-1
CASP7,PARP1,-1
CASP7,PSEN1,1
CASP8,BID,1
CASP8,CASP6,1
CASP8,CASP7,1
CASP8,MAP3K14,-1
CASP8,PSEN1,1
CASP8,RIPK1,-1
CASP8,TP73,1
CASP8,parent_of_TRAF21,-1
CASP8AP2,CASP8,1
CASP8AP2,NFKB1,1
CASP9,CASP6,1
CASP9,CASP7,1
CASP9,LYN,-1
CAST,CAPN2,-1
CAST,CAPN3,-1
CAV1,PDGFRA,1
CAV1,PDGFRB,1
CAV1,PPP2CA,-1
CBL,CFLAR,-1
CBL,EGFR,1
CBL,FLT3,-1
CBL,ITGA5,-1
CBL,KIT,-1
CBL,LYN,-1
CBL,MET,1
CBL,PDGFRA,1
CBL,PIK3CA,-1
CBL,PIK3R1,-1
CBL,ZAP70,-1
CBL,parent_of_RAC11,-1
CCAR2,HDAC3,-1
CCAR2,SIRT1,-1
CCL2,MMP14,1
CCL2,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL7,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,-1
CCNF,parent_of_CDC25A-1,-1
CCNH,CDK7,1
CD19,PIK3R1,1
CD19,VAV1,1
CD22,SH2B1,1
CD247,ZAP70,1
CD28,PIK3CG,1
CD28,parent_of_RAC11,1
CD4,LCK,1
CD4,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CD40,TRAF2,1
CDC25A,CDK2,1
CDC25A,CDK6,1
CDC25A,MAPK3,-1
CDC25A,RAF1,-1
CDC42,GSK3B,-1
CDC42,MAP2K7,1
CDC42,MAP3K1,1
CDC42,MAP3K11,1
CDC42,MAP3K4,1
CDC42,PAK2,1
CDC42,PRKCZ,1
CDC42,PTEN,1
CDC42,USP6,1
CDC7,ESCO1,-1
CDC7,PSIP1,1
CDCA5,WAPL,-1
CDH1,parent_of_CSK1,1
CDH1,parent_of_YAP1-1,1
CDH4,RAC1,1
CDK1,ABL1,1
CDK1,ATAD5,-1
CDK1,BAD,1
CDK1,BCL2L1,-1
CDK1,BRCA1,1
CDK1,CASP9,-1
CDK1,CDC25A,1
CDK1,CDC7,1
CDK1,CHEK1,1
CDK1,DDX3X,-1
CDK1,E2F1,1
CDK1,ESCO1,-1
CDK1,EZH2,-1
CDK1,FOXM1,1
CDK1,INCENP,1
CDK1,LATS1,1
CDK1,LMNA,1
CDK1,MAP2K1,-1
CDK1,MCL1,-1
CDK1,NME1,1
CDK1,NPM1,-1
CDK1,PIK3C3,-1
CDK1,PKN1,1
CDK1,PML,-1
CDK1,PRDX1,-1
CDK1,RAB1A,-1
CDK1,RB1,-1
CDK1,RPA2,1
CDK1,RUNX2,1
CDK1,SIRT1,1
CDK1,SIRT2,-1
CDK1,SP1,1
CDK1,SQSTM1,1
CDK1,TP53,1
CDK1,TP53BP1,-1
CDK1,TP73,-1
CDK1,TSC1,-1
CDK1,parent_of_ACTB1,1
CDK1,parent_of_AURKA-1,-1
CDK1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
CDK1,parent_of_CBL1,-1
CDK1,parent_of_CREBBP-1,1
CDK1,parent_of_FZR1-1,-1
CDK1,parent_of_HSP90AA1-1_____HSP90AB1-1,-1
CDK1,parent_of_PCNA1,1
CDK1,parent_of_PLK11,1
CDK1,parent_of_PTH1R1,-1
CDK1,parent_of_RAD211,1
CDK1,parent_of_TP531,1
CDK1,parent_of_VCP1,-1
CDK10,parent_of_CDKN2A1,-1
CDK11A,parent_of_EIF3F-1,1
CDK2,BRCA1,1
CDK2,CDKN1A,-1
CDK2,CEBPB,1
CDK2,CHEK1,1
CDK2,ESR1,1
CDK2,EZH2,1
CDK2,FOXM1,1
CDK2,GRK2,-1
CDK2,MDM2,-1
CDK2,NFYA,1
CDK2,NPM1,-1
CDK2,PRDX1,-1
CDK2,RB1,-1
CDK2,RBBP8,1
CDK2,RBL2,-1
CDK2,SIRT2,-1
CDK2,SKP2,1
CDK2,SMAD4,-1
CDK2,SP1,1
CDK2,TP53,1
CDK2,TP73,-1
CDK2,parent_of_BRCA11,1
CDK2,parent_of_CDC25A-1,-1
CDK2,parent_of_FZR1-1,1
CDK2,parent_of_PCNA1,1
CDK2,parent_of_PRKACA-1_____PRKACB-1,1
CDK2,parent_of_PTH1R1,-1
CDK2AP1,CDK2,-1
CDK5,CAMKK2,-1
CDK5,DRD2,-1
CDK5,ERBB3,1
CDK5,HTR6,-1
CDK5,PIK3C3,-1
CDK5,PMAIP1,-1
CDK5,PPP1R1B,1
CDK5,PSEN1,1
CDK5,PTK2,1
CDK5,RB1,-1
CDK5,SRC,1
CDK5,STAT3,1
CDK5,SYN1,1
CDK5,TLN1,1
CDK5,TP53,1
CDK5,parent_of_CDC421_____RAC11_____RHOA1,1
CDK5,parent_of_MYO1E1,1
CDK5,parent_of_RALBP11,1
CDK5RAP2,WDR62,1
CDK5RAP2,parent_of_CDK21,1
CDK6,BCL2,-1
CDK6,PRDX1,-1
CDK6,RB1,-1
CDK7,AR,-1
CDK7,CDK1,1
CDK7,CDK2,1
CDK7,E2F1,-1
CDK7,ESR1,1
CDK7,ETS1,1
CDK7,RARA,1
CDK7,RARG,1
CDK7,TP53,1
CDK7,parent_of_EIF3F-1,1
CDKN1A,PCNA,-1
CDKN2A,ATR,1
CDKN2A,BCL2L1,-1
CDKN2A,CDK2,-1
CDKN2A,CDK6,-1
CDKN2A,KAT5,-1
CDKN2A,MDM2,-1
CDON,ABL1,1
CDON,MAPK14,1
CDON,SPAG9,1
CDON,parent_of_CDC421,1
CEBPA,ELANE,1
CEBPA,MPO,1
CEBPA,SPI1,1
CEBPA,parent_of_TLR41,1
CEBPB,RUNX2,1
CFH,C3,-1
CFH,CFI,1
CFHR1,C3,1
CFHR1,CFH,-1
CFI,C3,-1
CFLAR,ATG3,-1
CFLAR,FADD,-1
CHEK1,AURKB,1
CHEK1,CDC25A,-1
CHEK1,CDC7,1
CHEK1,E2F3,1
CHEK1,NFKB1,-1
CHEK1,RB1,1
CHEK1,SYK,-1
CHEK1,TLK2,-1
CHEK1,TP53,1
CHEK1,TP73,1
CHEK1,WEE1,1
CHEK1,parent_of_CDC25A-1,1
CHEK1,parent_of_DDB21,1
CHEK1,parent_of_TP531,1
CHEK2,BECN1,1
CHEK2,BRCA1,1
CHEK2,CDC25A,-1
CHEK2,E2F1,1
CHEK2,ELAVL1,1
CHEK2,FOXM1,1
CHEK2,KIT,1
CHEK2,MDM2,-1
CHEK2,PPP2R5C,1
CHEK2,RASGRF1,-1
CHEK2,RB1,1
CHEK2,SOD1,1
CHEK2,TP53,1
CHEK2,VHL,1
CHEK2,parent_of_EP3001,-1
CHFR,AURKA,-1
CHFR,HDAC1,-1
CHFR,PARP1,-1
CHFR,PLK1,-1
CHFR,SMARCA4,-1
CHFR,parent_of_PCNA-1,-1
CHM,parent_of_RAB5A1,-1
CHN1,RAC1,-1
CHRM4,GNAI1,1
CHRM4,GNB2,1
CHRM4,parent_of_ADCY5-1,1
CHRM4,parent_of_DVL11,1
CHRM5,GNAI1,1
CHRM5,GNAQ,1
CHRM5,parent_of_ADCY5-1,1
CHRM5,parent_of_DVL11,1
CHUK,CREBBP,1
CHUK,FOXO3,-1
CHUK,IKBKB,1
CHUK,NCOR2,-1
CHUK,NFKB1,-1
CHUK,RELA,1
CHUK,TAX1BP1,1
CHUK,TSC2,-1
CHUK,parent_of_APOA11,-1
CHUK,parent_of_NFKB1-1,-1
CISD2,BCL2,1
CLASP2,IQGAP1,1
CLK1,ABL1,-1
CLK1,PTPN1,1
CLK2,ATR,1
CLK2,PTPN1,1
CLK4,ABL1,-1
CLN8,PPP2CA,1
CLN8,SET,-1
CLU,IKBKB,-1
CLU,LRP2,1
CNKSR1,RAF1,1
CNOT9,GIGYF2,1
CNR1,GNA12,1
CNR1,GNA13,1
CNR1,GNAI1,1
CNR1,GNB2,1
CNR1,HCRTR1,1
CNR1,parent_of_ADCY5-1,1
CNR1,parent_of_DVL11,1
COL18A1,ITGA5,1
COL18A1,ITGB1,1
COL1A1,ITGA5,1
COL1A1,ITGB1,1
COL1A1,parent_of_CSK1,1
COL1A1,parent_of_SHC11,1
COL1A2,ITGB1,1
COL1A2,ITGB3,1
COL1A2,parent_of_CSK1,1
COL2A1,ITGB1,1
COL2A1,parent_of_CSK1,1
COL3A1,ITGB1,1
COL3A1,parent_of_CSK1,1
COL3A1,parent_of_RHOA1,1
COL4A1,ITGB1,1
COL4A1,parent_of_CSK1,1
COL4A1,parent_of_CSK1_____PTK21_____SRC1,1
COL4A2,ITGB3,1
COL4A2,parent_of_CSK1_____PTK21_____SRC1,1
COL4A4,ITGB1,1
COL4A4,ITGB3,1
COL4A4,parent_of_CSK1,1
COL4A6,ITGB1,1
COL4A6,parent_of_CSK1,1
COL5A1,ITGB1,1
COL5A1,parent_of_CSK1,1
COL5A2,ITGB1,1
COL5A2,parent_of_CSK1,1
COL6A1,ITGB1,1
COL6A1,parent_of_CSK1,1
COMP,ITGA5,1
COMP,ITGB1,1
COMP,ITGB3,1
COMP,parent_of_CSK1,1
COPS3,SOS1,1
CORT,SSTR1,1
CORT,SSTR2,1
CORT,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
COX5B,APAF1,1
CR2,CD19,1
CRADD,RIPK1,1
CREBBP,CSK,1
CREBBP,JUN,1
CREBBP,MYB,1
CREBBP,NFKB1,1
CREBBP,RELA,1
CREBBP,SMAD2,1
CREBBP,STAT3,1
CREBBP,STAT6,1
CREBBP,TP53,1
CREBBP,parent_of_HIF1A1,1
CREBBP,parent_of_JAK11_____TYK21,1
CRK,CBL,1
CRK,MAP4K1,1
CRK,MAP4K5,1
CRK,MAPK8,1
CRK,NEDD9,1
CRK,PTK2,1
CRK,PXN,1
CRK,parent_of_RAC11,1
CRKL,NEDD9,1
CRKL,PXN,1
CRKL,parent_of_RAC11,1
CRTC3,BCL3,1
CSK,FGR,-1
CSK,FLT3,1
CSK,FYN,1
CSK,IRS1,1
CSK,KIT,1
CSK,LCK,-1
CSK,LYN,-1
CSK,NOTCH1,1
CSK,PTK2,1
CSK,PTPRC,1
CSK,PXN,1
CSK,SRC,-1
CSNK1A1,BID,1
